Date,Location,Positive,Tested,Discharged,Fatal,Vaccinated_1st,Vaccinated_2nd,Vaccinated_3rd
2021-09-12,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-13,Domestic,1635492,22291209.0,1491610.0,16790,509605.0,0.0,0.0
2021-09-13,Airport,4038,1014289.0,3876.0,7,0.0,0.0,0.0
2021-09-13,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-14,Domestic,1640380,22409772.0,1508363.0,16839,536140.0,0.0,0.0
2021-09-14,Airport,4048,1017834.0,3879.0,7,0.0,0.0,0.0
2021-09-14,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-15,Domestic,1646240,22509784.0,1522094.0,16887,513327.0,0.0,0.0
2021-09-15,Airport,4063,1019357.0,3899.0,7,0.0,0.0,0.0
2021-09-15,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-16,Domestic,1652919,22616889.0,1536029.0,16952,499631.0,0.0,0.0
2021-09-16,Airport,4070,1021154.0,3914.0,7,0.0,0.0,0.0
2021-09-16,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-17,Domestic,1658926,22713582.0,1547904.0,17023,576251.0,0.0,0.0
2021-09-17,Airport,4083,1023731.0,3928.0,7,0.0,0.0,0.0
2021-09-17,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-18,Domestic,1664035,22882449.0,1560144.0,17090,738127.0,0.0,0.0
2021-09-18,Airport,4086,1026129.0,3938.0,7,0.0,0.0,0.0
2021-09-18,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-19,Domestic,1669033,22941726.0,1571953.0,17149,2389670.0,1495192.0,0.0
2021-09-19,Airport,4096,1028702.0,3951.0,7,0.0,0.0,0.0
2021-09-19,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-20,Domestic,1672594,22981012.0,1582222.0,17197,155830.0,0.0,0.0
2021-09-20,Airport,4102,1030943.0,3959.0,7,0.0,0.0,0.0
2021-09-20,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-21,Domestic,1674994,23006163.0,1590154.0,17226,411110.0,0.0,0.0
2021-09-21,Airport,4107,1034068.0,3977.0,7,0.0,0.0,0.0
2021-09-21,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-22,Domestic,1676989,23092960.0,1599813.0,17269,420063.0,0.0,0.0
2021-09-22,Airport,4116,1035579.0,4005.0,7,0.0,0.0,0.0
2021-09-22,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-23,Domestic,1679818,23186635.0,1608958.0,17312,194178.0,0.0,0.0
2021-09-23,Airport,4132,1037232.0,4011.0,7,0.0,0.0,0.0
2021-09-23,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-24,Domestic,1683269,23234508.0,1616297.0,17368,436006.0,0.0,0.0
2021-09-24,Airport,4138,1039637.0,4012.0,7,0.0,0.0,0.0
2021-09-24,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-25,Domestic,1685738,23370367.0,1623716.0,17414,574658.0,0.0,0.0
2021-09-25,Airport,4146,1041793.0,4024.0,7,0.0,0.0,0.0
2021-09-25,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-26,Domestic,1688213,23425526.0,1629728.0,17446,1964276.0,1341389.0,0.0
2021-09-26,Airport,4159,1044619.0,4032.0,7,0.0,0.0,0.0
2021-09-26,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-27,Domestic,1690496,23452528.0,1634582.0,17475,377225.0,0.0,0.0
2021-09-27,Airport,4164,1047334.0,4036.0,7,0.0,0.0,0.0
2021-09-27,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-28,Domestic,1691863,23531818.0,1638914.0,17504,407405.0,0.0,0.0
2021-09-28,Airport,4183,1051450.0,4045.0,7,0.0,0.0,0.0
2021-09-28,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-29,Domestic,1693429,23610291.0,1643348.0,17544,403545.0,0.0,0.0
2021-09-29,Airport,4187,1052981.0,4051.0,7,0.0,0.0,0.0
2021-09-29,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-09-30,Domestic,1695420,23695237.0,1648240.0,17598,388993.0,0.0,0.0
2021-09-30,Airport,4201,1055049.0,4063.0,7,0.0,0.0,0.0
2021-09-30,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-01,Domestic,1697085,23763024.0,1652231.0,17641,440100.0,0.0,0.0
2021-10-01,Airport,4209,1057849.0,4068.0,7,0.0,0.0,0.0
2021-10-01,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-02,Domestic,1698591,23844464.0,1655826.0,17676,598364.0,0.0,0.0
2021-10-02,Airport,4213,1060945.0,4084.0,7,0.0,0.0,0.0
2021-10-02,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-03,Domestic,1699841,23898264.0,1659534.0,17709,1778140.0,1195441.0,0.0
2021-10-03,Airport,4227,1064084.0,4094.0,7,0.0,0.0,0.0
2021-10-03,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-04,Domestic,1700795,23919054.0,1662654.0,17723,331344.0,0.0,0.0
2021-10-04,Airport,4236,1068114.0,4100.0,7,0.0,0.0,0.0
2021-10-04,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-05,Domestic,1701501,23983432.0,1664807.0,17749,346350.0,0.0,0.0
2021-10-05,Airport,4262,1071944.0,4118.0,7,0.0,0.0,0.0
2021-10-05,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-06,Domestic,1702387,24045709.0,1667579.0,17782,331483.0,0.0,0.0
2021-10-06,Airport,4273,1073667.0,4131.0,7,0.0,0.0,0.0
2021-10-06,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-07,Domestic,1703455,24113756.0,1669995.0,17812,317840.0,0.0,0.0
2021-10-07,Airport,4282,1075741.0,4134.0,7,0.0,0.0,0.0
2021-10-07,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-08,Domestic,1704442,24173332.0,1672333.0,17849,377670.0,0.0,0.0
2021-10-08,Airport,4285,1078225.0,4139.0,7,0.0,0.0,0.0
2021-10-08,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-09,Domestic,1705306,24240950.0,1674160.0,17895,509106.0,0.0,0.0
2021-10-09,Airport,4288,1080888.0,4152.0,7,0.0,0.0,0.0
2021-10-09,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-10,Domestic,1706084,24289508.0,1675926.0,17920,1476829.0,1002854.0,0.0
2021-10-10,Airport,4295,1083846.0,4168.0,7,0.0,0.0,0.0
2021-10-10,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-11,Domestic,1706656,24313097.0,1677010.0,17934,285299.0,0.0,0.0
2021-10-11,Airport,4302,1086391.0,4177.0,7,0.0,0.0,0.0
2021-10-11,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-12,Domestic,1707064,24371441.0,1678232.0,17952,270928.0,0.0,0.0
2021-10-12,Airport,4312,1089860.0,4205.0,7,0.0,0.0,0.0
2021-10-12,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-13,Domestic,1707606,24429583.0,1679690.0,17979,142059.0,0.0,0.0
2021-10-13,Airport,4314,1091344.0,4216.0,7,0.0,0.0,0.0
2021-10-13,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-14,Domestic,1708312,24487368.0,1660900.0,18013,263521.0,0.0,0.0
2021-10-14,Airport,4322,1093396.0,4220.0,7,0.0,0.0,0.0
2021-10-14,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-15,Domestic,1708924,24561389.0,1681960.0,18044,304649.0,0.0,0.0
2021-10-15,Airport,4329,1096345.0,4239.0,7,0.0,0.0,0.0
2021-10-15,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-16,Domestic,1709449,24626201.0,1683043.0,18070,399036.0,0.0,0.0
2021-10-16,Airport,4338,1098936.0,4248.0,8,0.0,0.0,0.0
2021-10-16,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-17,Domestic,1709948,24668355.0,1684032.0,18084,1167816.0,765575.0,0.0
2021-10-17,Airport,4345,1101771.0,4252.0,8,0.0,0.0,0.0
2021-10-17,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-18,Domestic,1710356,24686853.0,1684694.0,18095,177473.0,0.0,0.0
2021-10-18,Airport,4349,1104565.0,4254.0,8,0.0,0.0,0.0
2021-10-18,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-19,Domestic,1710644,24738643.0,1685414.0,18113,173596.0,0.0,0.0
2021-10-19,Airport,4358,1108614.0,4263.0,8,0.0,0.0,0.0
2021-10-19,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-20,Domestic,1710986,24790478.0,1686195.0,18138,166051.0,0.0,0.0
2021-10-20,Airport,4363,1110267.0,4269.0,8,0.0,0.0,0.0
2021-10-20,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-21,Domestic,1711355,24858114.0,1686759.0,18149,148921.0,0.0,0.0
2021-10-21,Airport,4367,1112286.0,4272.0,8,0.0,0.0,0.0
2021-10-21,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-22,Domestic,1711695,24906086.0,1687400.0,18165,194982.0,0.0,0.0
2021-10-22,Airport,4378,1114978.0,4273.0,8,0.0,0.0,0.0
2021-10-22,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-23,Domestic,1711999,24934346.0,1688124.0,18175,266290.0,0.0,0.0
2021-10-23,Airport,4379,1117343.0,4289.0,8,0.0,0.0,0.0
2021-10-23,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-24,Domestic,1712290,24977089.0,1688713.0,18183,966503.0,600890.0,0.0
2021-10-24,Airport,4387,1120386.0,4291.0,8,0.0,0.0,0.0
2021-10-24,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-25,Domestic,1712529,24996573.0,1689105.0,18191,110266.0,0.0,0.0
2021-10-25,Airport,4394,1123074.0,4293.0,8,0.0,0.0,0.0
2021-10-25,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-26,Domestic,1712689,25055752.0,1689510.0,18199,113643.0,0.0,0.0
2021-10-26,Airport,4404,1126706.0,4301.0,8,0.0,0.0,0.0
2021-10-26,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-27,Domestic,1712947,25109084.0,1690128.0,18213,105970.0,0.0,0.0
2021-10-27,Airport,4405,1128806.0,4309.0,8,0.0,0.0,0.0
2021-10-27,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-28,Domestic,1713287,25165982.0,1690595.0,18220,102802.0,0.0,0.0
2021-10-28,Airport,4407,1130629.0,4319.0,8,0.0,0.0,0.0
2021-10-28,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-29,Domestic,1713552,25222010.0,1691017.0,18229,131515.0,0.0,0.0
2021-10-29,Airport,4413,1133167.0,4332.0,8,0.0,0.0,0.0
2021-10-29,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-30,Domestic,1717896,25285007.0,1695501.0,18245,182237.0,0.0,0.0
2021-10-30,Airport,4414,1135801.0,4346.0,8,0.0,0.0,0.0
2021-10-30,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-10-31,Domestic,1718177,25327067.0,1695832.0,18253,812522.0,483472.0,0.0
2021-10-31,Airport,4418,1139092.0,4354.0,8,0.0,0.0,0.0
2021-10-31,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-01,Domestic,1718417,25343784.0,1696070.0,18260,57270.0,0.0,0.0
2021-11-01,Airport,4432,1142052.0,4361.0,8,0.0,0.0,0.0
2021-11-01,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-02,Domestic,1718513,25393379.0,1696346.0,18267,38689.0,0.0,0.0
2021-11-02,Airport,4438,1146154.0,4367.0,8,0.0,0.0,0.0
2021-11-02,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-03,Domestic,1718704,25450363.0,1696703.0,18274,21730.0,0.0,0.0
2021-11-03,Airport,4443,1148574.0,4378.0,8,0.0,0.0,0.0
2021-11-03,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-04,Domestic,1718931,25472866.0,1696997.0,18282,54948.0,0.0,0.0
2021-11-04,Airport,4449,1150995.0,4383.0,8,0.0,0.0,0.0
2021-11-04,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-05,Domestic,1719122,25531448.0,1697265.0,18288,84753.0,0.0,0.0
2021-11-05,Airport,4462,1154335.0,4386.0,8,0.0,0.0,0.0
2021-11-05,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-06,Domestic,1719317,25590870.0,1697602.0,18298,116372.0,0.0,0.0
2021-11-06,Airport,4467,1157148.0,4392.0,8,0.0,0.0,0.0
2021-11-06,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-07,Domestic,1719546,25625810.0,1697852.0,18301,710150.0,447417.0,0.0
2021-11-07,Airport,4476,1160029.0,4394.0,8,0.0,0.0,0.0
2021-11-07,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-08,Domestic,1719704,25643170.0,1698023.0,18302,48300.0,0.0,0.0
2021-11-08,Airport,4481,1162899.0,4397.0,8,0.0,0.0,0.0
2021-11-08,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-09,Domestic,1719818,25695882.0,1698251.0,18305,50341.0,0.0,0.0
2021-11-09,Airport,4486,1167176.0,4402.0,8,0.0,0.0,0.0
2021-11-09,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-10,Domestic,1720005,25746562.0,1699956.0,18308,33980.0,0.0,0.0
2021-11-10,Airport,4494,1169261.0,4409.0,8,0.0,0.0,0.0
2021-11-10,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-11,Domestic,1720201,25813226.0,1700170.0,18310,30593.0,0.0,0.0
2021-11-11,Airport,4502,1171310.0,4416.0,8,0.0,0.0,0.0
2021-11-11,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-12,Domestic,1720414,25864349.0,1700381.0,18315,50808.0,0.0,0.0
2021-11-12,Airport,4509,1174453.0,4425.0,8,0.0,0.0,0.0
2021-11-12,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-13,Domestic,1720591,25931431.0,1700657.0,18315,67699.0,0.0,0.0
2021-11-13,Airport,4515,1177411.0,4426.0,8,0.0,0.0,0.0
2021-11-13,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-14,Domestic,1720785,25967189.0,1700869.0,18317,600703.0,398673.0,0.0
2021-11-14,Airport,4520,1180453.0,4431.0,8,0.0,0.0,0.0
2021-11-14,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-15,Domestic,1720923,25986814.0,1701020.0,18319,25913.0,0.0,0.0
2021-11-15,Airport,4528,1183423.0,4439.0,8,0.0,0.0,0.0
2021-11-15,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-16,Domestic,1721014,26035745.0,1701203.0,18319,25332.0,0.0,0.0
2021-11-16,Airport,4532,1187350.0,4448.0,8,0.0,0.0,0.0
2021-11-16,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-17,Domestic,1721142,26084129.0,1701450.0,18323,24952.0,0.0,0.0
2021-11-17,Airport,4539,1189670.0,4464.0,8,0.0,0.0,0.0
2021-11-17,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-18,Domestic,1721342,26141021.0,1701625.0,18328,23384.0,0.0,0.0
2021-11-18,Airport,4544,1191645.0,4472.0,8,0.0,0.0,0.0
2021-11-18,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-19,Domestic,1721500,26191322.0,1701813.0,18334,42121.0,0.0,0.0
2021-11-19,Airport,4548,1194865.0,4475.0,8,0.0,0.0,0.0
2021-11-19,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-20,Domestic,1721650,26250289.0,1702064.0,18334,55971.0,0.0,0.0
2021-11-20,Airport,4554,1197777.0,4478.0,8,0.0,0.0,0.0
2021-11-20,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-21,Domestic,1721758,26282843.0,1702237.0,18339,533542.0,294208.0,0.0
2021-11-21,Airport,4560,1200835.0,4482.0,8,0.0,0.0,0.0
2021-11-21,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-22,Domestic,1721893,26298624.0,1702362.0,18339,22591.0,0.0,0.0
2021-11-22,Airport,4566,1204192.0,4490.0,8,0.0,0.0,0.0
2021-11-22,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-23,Domestic,1721941,26342511.0,1702482.0,18341,4985.0,0.0,0.0
2021-11-23,Airport,4571,1208595.0,4500.0,8,0.0,0.0,0.0
2021-11-23,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-24,Domestic,1722034,26367220.0,1702658.0,18343,22463.0,0.0,0.0
2021-11-24,Airport,4575,1211259.0,4509.0,8,0.0,0.0,0.0
2021-11-24,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-25,Domestic,1722111,26422556.0,1702756.0,18344,20217.0,0.0,0.0
2021-11-25,Airport,4579,1213693.0,4520.0,8,0.0,0.0,0.0
2021-11-25,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-26,Domestic,1722222,26469082.0,1702879.0,18345,38324.0,0.0,0.0
2021-11-26,Airport,4586,1217221.0,4525.0,8,0.0,0.0,0.0
2021-11-26,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-27,Domestic,1722335,26531079.0,1703084.0,18349,51544.0,0.0,0.0
2021-11-27,Airport,4594,1220307.0,4526.0,8,0.0,0.0,0.0
2021-11-27,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-28,Domestic,1722448,26570369.0,1703217.0,18350,481249.0,252750.0,0.0
2021-11-28,Airport,4599,1223765.0,4526.0,8,0.0,0.0,0.0
2021-11-28,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-29,Domestic,1722517,26593639.0,1703354.0,18350,18360.0,0.0,0.0
2021-11-29,Airport,4611,1227369.0,4533.0,8,0.0,0.0,0.0
2021-11-29,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-11-30,Domestic,1722589,26641580.0,1703452.0,18351,18035.0,0.0,0.0
2021-11-30,Airport,4617,1231922.0,4539.0,8,0.0,0.0,0.0
2021-11-30,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-01,Domestic,1722664,26691064.0,1703514.0,18352,16174.0,0.0,0.0
2021-12-01,Airport,4625,1234626.0,4550.0,8,0.0,0.0,0.0
2021-12-01,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-02,Domestic,1722786,26744851.0,1703648.0,18354,15280.0,0.0,1560.0
2021-12-02,Airport,4629,1237464.0,4556.0,8,0.0,0.0,0.0
2021-12-02,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-03,Domestic,1722903,26797573.0,1703771.0,18355,29147.0,0.0,3547.0
2021-12-03,Airport,4642,1242110.0,4559.0,8,0.0,0.0,0.0
2021-12-03,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-04,Domestic,1723040,26854517.0,1703928.0,18356,44656.0,0.0,0.0
2021-12-04,Airport,4646,1245966.0,4562.0,8,0.0,0.0,0.0
2021-12-04,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-05,Domestic,1723156,26882150.0,1704056.0,18356,437921.0,226955.0,0.0
2021-12-05,Airport,4657,1249891.0,4567.0,8,0.0,0.0,0.0
2021-12-05,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-06,Domestic,1723259,26896337.0,1704129.0,18356,14034.0,0.0,8657.0
2021-12-06,Airport,4668,1254299.0,4567.0,8,0.0,0.0,0.0
2021-12-06,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-07,Domestic,1723327,26944337.0,1704229.0,18357,11779.0,0.0,15079.0
2021-12-07,Airport,4673,1259741.0,4575.0,8,0.0,0.0,0.0
2021-12-07,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-08,Domestic,1723413,26993991.0,1704323.0,18359,6831.0,0.0,20993.0
2021-12-08,Airport,4685,1262772.0,4586.0,8,0.0,0.0,0.0
2021-12-08,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-09,Domestic,1723524,27046002.0,1704404.0,18361,4845.0,0.0,27620.0
2021-12-09,Airport,4698,1265126.0,4589.0,8,0.0,0.0,0.0
2021-12-09,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-10,Domestic,1723687,27094840.0,1704511.0,18363,7920.0,0.0,36450.0
2021-12-10,Airport,4708,1268965.0,4600.0,8,0.0,0.0,0.0
2021-12-10,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-11,Domestic,1723819,27158095.0,1704653.0,18364,11022.0,0.0,0.0
2021-12-11,Airport,4714,1272814.0,4602.0,8,0.0,0.0,0.0
2021-12-11,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-12,Domestic,1723944,27192944.0,1704756.0,18365,407071.0,221835.0,0.0
2021-12-12,Airport,4730,1277065.0,4615.0,8,0.0,0.0,0.0
2021-12-12,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-13,Domestic,1724054,27209150.0,1704856.0,18365,4686.0,0.0,52737.0
2021-12-13,Airport,4751,1282394.0,4617.0,8,0.0,0.0,0.0
2021-12-13,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-14,Domestic,1724130,27262659.0,1704973.0,18366,7309.0,0.0,70725.0
2021-12-14,Airport,4761,1288549.0,4623.0,8,0.0,0.0,0.0
2021-12-14,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-15,Domestic,1724248,27311242.0,1705069.0,18367,9640.0,0.0,93202.0
2021-12-15,Airport,4772,1291861.0,4640.0,8,0.0,0.0,0.0
2021-12-15,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-16,Domestic,1724409,27360409.0,1705176.0,18368,10190.0,0.0,117735.0
2021-12-16,Airport,4784,1294625.0,4648.0,8,0.0,0.0,0.0
2021-12-16,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-17,Domestic,1724576,27410593.0,1705293.0,18370,22951.0,0.0,149884.0
2021-12-17,Airport,4810,1298550.0,4659.0,8,0.0,0.0,0.0
2021-12-17,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-18,Domestic,1724736,27470281.0,1705403.0,18371,35470.0,0.0,0.0
2021-12-18,Airport,4831,1302602.0,4667.0,8,0.0,0.0,0.0
2021-12-18,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-19,Domestic,1724908,27499409.0,1705510.0,18371,402585.0,211865.0,0.0
2021-12-19,Airport,4854,1307163.0,4675.0,8,0.0,0.0,0.0
2021-12-19,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-20,Domestic,1725070,27514161.0,1705607.0,18371,6478.0,0.0,203502.0
2021-12-20,Airport,4879,1312181.0,4694.0,8,0.0,0.0,0.0
2021-12-20,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-21,Domestic,1725177,27558645.0,1705704.0,18371,12466.0,0.0,245993.0
2021-12-21,Airport,4920,1318232.0,4694.0,8,0.0,0.0,0.0
2021-12-21,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-22,Domestic,1725369,27608820.0,1705854.0,18373,12709.0,0.0,291317.0
2021-12-22,Airport,4951,1322248.0,4712.0,8,0.0,0.0,0.0
2021-12-22,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-23,Domestic,1725595,27660971.0,1705943.0,18375,10528.0,0.0,337970.0
2021-12-23,Airport,4992,1325357.0,4719.0,8,0.0,0.0,0.0
2021-12-23,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-24,Domestic,1725852,27708457.0,1706084.0,18378,18430.0,0.0,385209.0
2021-12-24,Airport,5038,1328865.0,4723.0,8,0.0,0.0,0.0
2021-12-24,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-25,Domestic,1726106,27759785.0,1706200.0,18378,27905.0,0.0,0.0
2021-12-25,Airport,5078,1332060.0,4729.0,8,0.0,0.0,0.0
2021-12-25,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-26,Domestic,1726366,27795799.0,1706326.0,18379,261222.0,81848.0,0.0
2021-12-26,Airport,5134,1335700.0,4731.0,8,0.0,0.0,0.0
2021-12-26,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-27,Domestic,1726602,27813819.0,1706468.0,18379,8911.0,0.0,468537.0
2021-12-27,Airport,5172,1339254.0,4735.0,8,0.0,0.0,0.0
2021-12-27,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-28,Domestic,1726770,27865723.0,1706670.0,18379,7138.0,0.0,531296.0
2021-12-28,Airport,5222,1342745.0,4745.0,8,0.0,0.0,0.0
2021-12-28,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-29,Domestic,1727063,27925661.0,1706849.0,18381,2924.0,0.0,0.0
2021-12-29,Airport,5291,1345408.0,4766.0,8,0.0,0.0,0.0
2021-12-29,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-30,Domestic,1727426,27963429.0,1707034.0,18385,939.0,0.0,0.0
2021-12-30,Airport,5394,1347831.0,4779.0,8,0.0,0.0,0.0
2021-12-30,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2021-12-31,Domestic,1727837,27988750.0,1707193.0,18385,207.0,0.0,0.0
2021-12-31,Airport,5473,1351023.0,4811.0,8,0.0,0.0,0.0
2021-12-31,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-01,Domestic,1728228,28019657.0,1707341.0,18385,14.0,0.0,0.0
2022-01-01,Airport,5545,1353901.0,4818.0,8,0.0,0.0,0.0
2022-01-01,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-02,Domestic,1728655,28026659.0,1707509.0,18385,242613.0,82357.0,0.0
2022-01-02,Airport,5622,1355963.0,4840.0,8,0.0,0.0,0.0
2022-01-02,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-03,Domestic,1729096,28038024.0,1707679.0,18387,115.0,0.0,0.0
2022-01-03,Airport,5697,1358221.0,4861.0,8,0.0,0.0,0.0
2022-01-03,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-04,Domestic,1729770,28043629.0,1707860.0,18388,3283.0,0.0,636242.0
2022-01-04,Airport,5806,1361012.0,4861.0,8,0.0,0.0,0.0
2022-01-04,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-05,Domestic,1730910,28131046.0,1708036.0,18389,5985.0,0.0,669611.0
2022-01-05,Airport,5922,1363101.0,4903.0,8,0.0,0.0,0.0
2022-01-05,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-06,Domestic,1733269,28216796.0,1708256.0,18390,6725.0,0.0,709100.0
2022-01-06,Airport,6069,1365726.0,4917.0,8,0.0,0.0,0.0
2022-01-06,Returnee,15,829.0,15.0,0,0.0,0.0,0.0
2022-01-07,Domestic,1737289,28282172.0,1708602.0,18390,16423.0,0.0,752799.0
