ISO code,Date,Daily change in cumulative total,Cumulative total
ZAF,2021-03-15,15023.0,9465515.0
ZAF,2021-03-16,24920.0,9490435.0
ZAF,2021-03-17,34419.0,9524854.0
ZAF,2021-03-18,31550.0,9556404.0
ZAF,2021-03-19,28519.0,9584923.0
ZAF,2021-03-20,26339.0,9611262.0
ZAF,2021-03-21,24025.0,9635287.0
ZAF,2021-03-22,13932.0,9649219.0
ZAF,2021-03-23,16445.0,9665664.0
ZAF,2021-03-24,25155.0,9690819.0
ZAF,2021-03-25,32002.0,9722821.0
ZAF,2021-03-26,29240.0,9752061.0
ZAF,2021-03-27,27554.0,9779615.0
ZAF,2021-03-28,24256.0,9803871.0
ZAF,2021-03-29,16123.0,9819994.0
ZAF,2021-03-30,24841.0,9844835.0
ZAF,2021-03-31,34513.0,9879348.0
ZAF,2021-04-01,32725.0,9912073.0
ZAF,2021-04-02,27622.0,9939695.0
ZAF,2021-04-03,16391.0,9956086.0
ZAF,2021-04-04,12117.0,9968203.0
ZAF,2021-04-05,11091.0,9979294.0
ZAF,2021-04-06,16137.0,9995431.0
ZAF,2021-04-07,24594.0,10020025.0
ZAF,2021-04-08,35874.0,10055899.0
ZAF,2021-04-09,30560.0,10086459.0
ZAF,2021-04-10,29464.0,10115923.0
ZAF,2021-04-11,23013.0,10138936.0
ZAF,2021-04-12,16042.0,10154978.0
ZAF,2021-04-13,26165.0,10181143.0
ZAF,2021-04-14,34971.0,10216114.0
ZAF,2021-04-15,43550.0,10259664.0
ZAF,2021-04-16,31600.0,10291264.0
ZAF,2021-04-17,14377.0,10305641.0
ZAF,2021-04-18,31425.0,10337066.0
ZAF,2021-04-19,18130.0,10355196.0
ZAF,2021-04-20,23893.0,10379089.0
ZAF,2021-04-21,34091.0,10413180.0
ZAF,2021-04-22,34493.0,10447673.0
ZAF,2021-04-23,33903.0,10481576.0
ZAF,2021-04-24,26934.0,10508510.0
ZAF,2021-04-25,22469.0,10530979.0
ZAF,2021-04-26,14838.0,10545817.0
ZAF,2021-04-27,21776.0,10567593.0
ZAF,2021-04-28,22514.0,10590107.0
ZAF,2021-04-29,34923.0,10625030.0
ZAF,2021-04-30,29840.0,10654870.0
ZAF,2021-05-01,27957.0,10682827.0
ZAF,2021-05-02,16194.0,10699021.0
ZAF,2021-05-03,16752.0,10715773.0
ZAF,2021-05-04,24040.0,10739813.0
ZAF,2021-05-05,33414.0,10773227.0
ZAF,2021-05-06,32577.0,10805804.0
ZAF,2021-05-07,25934.0,10831738.0
ZAF,2021-05-08,29873.0,10861611.0
ZAF,2021-05-09,26098.0,10887709.0
ZAF,2021-05-10,18311.0,10906020.0
ZAF,2021-05-11,25886.0,10931906.0
ZAF,2021-05-12,37020.0,10968926.0
ZAF,2021-05-13,42073.0,11010999.0
ZAF,2021-05-14,41994.0,11052993.0
ZAF,2021-05-15,34512.0,11087505.0
ZAF,2021-05-16,27543.0,11115048.0
ZAF,2021-05-17,19505.0,11134553.0
ZAF,2021-05-18,32397.0,11166950.0
ZAF,2021-05-19,40355.0,11207305.0
ZAF,2021-05-20,39612.0,11246917.0
ZAF,2021-05-21,34903.0,11281820.0
ZAF,2021-05-22,43755.0,11325575.0
ZAF,2021-05-23,29355.0,11354930.0
ZAF,2021-05-24,23352.0,11378282.0
ZAF,2021-05-25,28026.0,11406308.0
ZAF,2021-05-26,45877.0,11452185.0
ZAF,2021-05-27,43442.0,11495627.0
ZAF,2021-05-28,39802.0,11535429.0
ZAF,2021-05-29,39618.0,11575047.0
ZAF,2021-05-30,31523.0,11606570.0
ZAF,2021-05-31,24669.0,11631239.0
ZAF,2021-06-01,36677.0,11667916.0
ZAF,2021-06-02,45484.0,11713400.0
ZAF,2021-06-03,43776.0,11757176.0
ZAF,2021-06-04,43137.0,11800313.0
ZAF,2021-06-05,40460.0,11840773.0
ZAF,2021-06-06,35821.0,11876594.0
ZAF,2021-06-07,23199.0,11899793.0
ZAF,2021-06-08,32225.0,11932018.0
ZAF,2021-06-09,53732.0,11985750.0
ZAF,2021-06-10,58322.0,12044072.0
ZAF,2021-06-11,48609.0,12092681.0
ZAF,2021-06-12,56173.0,12148854.0
ZAF,2021-06-13,44560.0,12193414.0
ZAF,2021-06-14,30034.0,12223448.0
ZAF,2021-06-15,47394.0,12270842.0
ZAF,2021-06-16,60995.0,12331837.0
ZAF,2021-06-17,52118.0,12383955.0
ZAF,2021-06-18,51301.0,12435256.0
ZAF,2021-06-19,58635.0,12493891.0
ZAF,2021-06-20,55593.0,12549484.0
ZAF,2021-06-21,36858.0,12586342.0
ZAF,2021-06-22,46893.0,12633235.0
ZAF,2021-06-23,70186.0,12703421.0
ZAF,2021-06-24,65631.0,12769052.0
ZAF,2021-06-25,73709.0,12842761.0
ZAF,2021-06-26,70067.0,12912828.0
ZAF,2021-06-27,55920.0,12968748.0
ZAF,2021-06-28,43155.0,13011903.0
ZAF,2021-06-29,50932.0,13062835.0
ZAF,2021-06-30,70593.0,13133428.0
ZAF,2021-07-01,76073.0,13209501.0
ZAF,2021-07-02,88738.0,13298239.0
ZAF,2021-07-03,96896.0,13395135.0
ZAF,2021-07-04,54879.0,13450014.0
ZAF,2021-07-05,39556.0,13489570.0
ZAF,2021-07-06,59271.0,13548841.0
ZAF,2021-07-07,70797.0,13619638.0
ZAF,2021-07-08,75276.0,13694914.0
ZAF,2021-07-09,76163.0,13771077.0
ZAF,2021-07-10,77117.0,13848194.0
ZAF,2021-07-11,53653.0,13901847.0
ZAF,2021-07-12,35623.0,13937470.0
ZAF,2021-07-13,51798.0,13989268.0
ZAF,2021-07-14,56362.0,14045630.0
ZAF,2021-07-15,54998.0,14100628.0
ZAF,2021-07-16,54097.0,14154725.0
ZAF,2021-07-17,50574.0,14205299.0
ZAF,2021-07-18,38287.0,14243586.0
ZAF,2021-07-19,26407.0,14269993.0
ZAF,2021-07-20,40173.0,14310166.0
ZAF,2021-07-21,59068.0,14369234.0
ZAF,2021-07-22,55981.0,14425215.0
ZAF,2021-07-23,52474.0,14477689.0
ZAF,2021-07-24,49589.0,14527278.0
ZAF,2021-07-25,36569.0,14563847.0
ZAF,2021-07-26,23349.0,14587196.0
ZAF,2021-07-27,36721.0,14623917.0
ZAF,2021-07-28,71061.0,14694978.0
ZAF,2021-07-29,55923.0,14750901.0
ZAF,2021-07-30,55715.0,14806616.0
ZAF,2021-07-31,56243.0,14862859.0
ZAF,2021-08-01,38234.0,14901093.0
ZAF,2021-08-02,25489.0,14926582.0
ZAF,2021-08-03,45312.0,14971894.0
ZAF,2021-08-04,59563.0,15031457.0
ZAF,2021-08-05,61876.0,15093333.0
ZAF,2021-08-06,62768.0,15156101.0
ZAF,2021-08-07,57398.0,15213499.0
ZAF,2021-08-08,43818.0,15257317.0
ZAF,2021-08-09,31242.0,15288559.0
ZAF,2021-08-10,35100.0,15323659.0
ZAF,2021-08-11,39639.0,15363298.0
ZAF,2021-08-12,63369.0,15426667.0
ZAF,2021-08-13,60538.0,15487205.0
ZAF,2021-08-14,60210.0,15547415.0
ZAF,2021-08-15,48316.0,15595731.0
ZAF,2021-08-16,37891.0,15633622.0
ZAF,2021-08-17,52267.0,15685889.0
ZAF,2021-08-18,66645.0,15752534.0
ZAF,2021-08-19,68540.0,15821074.0
ZAF,2021-08-20,66380.0,15887454.0
ZAF,2021-08-21,63830.0,15951284.0
ZAF,2021-08-22,51830.0,16003114.0
ZAF,2021-08-23,37789.0,16040903.0
ZAF,2021-08-24,55678.0,16096581.0
ZAF,2021-08-25,66244.0,16162825.0
ZAF,2021-08-26,66116.0,16228941.0
ZAF,2021-08-27,63287.0,16292228.0
ZAF,2021-08-28,56209.0,16348437.0
ZAF,2021-08-29,45534.0,16393971.0
ZAF,2021-08-30,32040.0,16426011.0
ZAF,2021-08-31,49168.0,16475179.0
ZAF,2021-09-01,61027.0,16536206.0
ZAF,2021-09-02,57261.0,16593467.0
ZAF,2021-09-03,,
ZAF,2021-09-04,,16708682.0
ZAF,2021-09-05,41027.0,16749709.0
ZAF,2021-09-06,29365.0,16779074.0
ZAF,2021-09-07,43632.0,16822706.0
ZAF,2021-09-08,55355.0,16878061.0
ZAF,2021-09-09,52408.0,16930469.0
ZAF,2021-09-10,56957.0,16987426.0
ZAF,2021-09-11,49845.0,17037271.0
ZAF,2021-09-12,35965.0,17073236.0
ZAF,2021-09-13,25293.0,17098529.0
ZAF,2021-09-14,44075.0,17142604.0
ZAF,2021-09-15,48745.0,17191349.0
ZAF,2021-09-16,45342.0,17236691.0
ZAF,2021-09-17,43959.0,17280650.0
ZAF,2021-09-18,41308.0,17321958.0
ZAF,2021-09-19,30987.0,17352945.0
ZAF,2021-09-20,21440.0,17374385.0
ZAF,2021-09-21,35819.0,17410204.0
ZAF,2021-09-22,42579.0,17452783.0
ZAF,2021-09-23,40660.0,17493443.0
ZAF,2021-09-24,35316.0,17528759.0
ZAF,2021-09-25,24756.0,17553515.0
ZAF,2021-09-26,19160.0,17572675.0
ZAF,2021-09-27,15350.0,17588025.0
ZAF,2021-09-28,15888.0,17603913.0
ZAF,2021-09-29,45814.0,17649727.0
ZAF,2021-09-30,40680.0,17690407.0
ZAF,2021-10-01,37424.0,17727831.0
ZAF,2021-10-02,32404.0,17760235.0
ZAF,2021-10-03,23685.0,17783920.0
ZAF,2021-10-04,16514.0,17800434.0
ZAF,2021-10-05,28549.0,17828983.0
ZAF,2021-10-06,35715.0,17864698.0
ZAF,2021-10-07,33904.0,17898602.0
ZAF,2021-10-08,32432.0,17931034.0
ZAF,2021-10-09,29226.0,17960260.0
ZAF,2021-10-10,,
ZAF,2021-10-11,,17988526.0
ZAF,2021-10-12,27929.0,18016455.0
ZAF,2021-10-13,38969.0,18055424.0
ZAF,2021-10-14,35417.0,18090841.0
ZAF,2021-10-15,31857.0,18122698.0
ZAF,2021-10-16,28585.0,18151283.0
ZAF,2021-10-17,22964.0,18174247.0
ZAF,2021-10-18,15026.0,18189273.0
ZAF,2021-10-19,28339.0,18217612.0
ZAF,2021-10-20,34177.0,18251789.0
ZAF,2021-10-21,31913.0,18283702.0
ZAF,2021-10-22,30910.0,18314612.0
ZAF,2021-10-23,28196.0,18342808.0
ZAF,2021-10-24,21551.0,18364359.0
ZAF,2021-10-25,14477.0,18378836.0
ZAF,2021-10-26,29107.0,18407943.0
ZAF,2021-10-27,33030.0,18440973.0
ZAF,2021-10-28,30845.0,18471818.0
ZAF,2021-10-29,28121.0,18499939.0
ZAF,2021-10-30,25674.0,18525613.0
ZAF,2021-10-31,19267.0,18544880.0
ZAF,2021-11-01,13507.0,18558387.0
ZAF,2021-11-02,20495.0,18578882.0
ZAF,2021-11-03,27392.0,18606274.0
ZAF,2021-11-04,33526.0,18639800.0
ZAF,2021-11-05,30229.0,18670029.0
ZAF,2021-11-06,29655.0,18699684.0
ZAF,2021-11-07,24629.0,18724313.0
ZAF,2021-11-08,16517.0,18740830.0
ZAF,2021-11-09,27835.0,18768665.0
ZAF,2021-11-10,33567.0,18802232.0
ZAF,2021-11-11,33302.0,18835534.0
ZAF,2021-11-12,30400.0,18865934.0
ZAF,2021-11-13,27965.0,18893899.0
ZAF,2021-11-14,24034.0,18917933.0
ZAF,2021-11-15,15223.0,18933156.0
ZAF,2021-11-16,29650.0,18962806.0
ZAF,2021-11-17,35327.0,18998133.0
ZAF,2021-11-18,34529.0,19032662.0
ZAF,2021-11-19,28504.0,19061166.0
ZAF,2021-11-20,31768.0,19092934.0
ZAF,2021-11-21,20292.0,19113226.0
ZAF,2021-11-22,13473.0,19126699.0
ZAF,2021-11-23,,
ZAF,2021-11-24,,19279975.0
ZAF,2021-11-25,38075.0,19318050.0
ZAF,2021-11-26,30904.0,19348954.0
ZAF,2021-11-27,34880.0,19383834.0
ZAF,2021-11-28,29245.0,19413079.0
ZAF,2021-11-29,21302.0,19434381.0
ZAF,2021-11-30,42673.0,19477054.0
ZAF,2021-12-01,51977.0,19529031.0
ZAF,2021-12-02,51402.0,19580433.0
ZAF,2021-12-03,65990.0,19646423.0
ZAF,2021-12-04,68703.0,19715126.0
ZAF,2021-12-05,46708.0,19761834.0
ZAF,2021-12-06,24159.0,19785993.0
ZAF,2021-12-07,52890.0,19838883.0
ZAF,2021-12-08,73911.0,19912794.0
ZAF,2021-12-09,75251.0,19988045.0
ZAF,2021-12-10,83515.0,20071560.0
ZAF,2021-12-11,104831.0,20176391.0
ZAF,2021-12-12,62414.0,20238805.0
ZAF,2021-12-13,45101.0,20283906.0
ZAF,2021-12-14,68437.0,20352343.0
ZAF,2021-12-15,83864.0,20436207.0
ZAF,2021-12-16,80304.0,20516511.0
ZAF,2021-12-17,68181.0,20584692.0
ZAF,2021-12-18,55742.0,20640434.0
ZAF,2021-12-19,50377.0,20690811.0
ZAF,2021-12-20,28520.0,20719331.0
ZAF,2021-12-21,55877.0,20775208.0
ZAF,2021-12-22,69014.0,20844222.0
ZAF,2021-12-23,72689.0,20916911.0
ZAF,2021-12-24,64079.0,20980990.0
ZAF,2021-12-25,57643.0,21038633.0
ZAF,2021-12-26,20570.0,21059203.0
ZAF,2021-12-27,17230.0,21076433.0
ZAF,2021-12-28,30529.0,21106962.0
ZAF,2021-12-29,34753.0,21141715.0
ZAF,2021-12-30,46149.0,21187864.0
ZAF,2021-12-31,43160.0,21231024.0
ZAF,2022-01-01,36855.0,21267879.0
ZAF,2022-01-02,18970.0,21286849.0
ZAF,2022-01-03,17339.0,21304188.0
ZAF,2022-01-04,40105.0,21344293.0
ZAF,2022-01-05,49970.0,21394263.0
ZAF,2022-01-06,46948.0,21441211.0
ZAF,2022-01-07,45843.0,21487054.0
ZAF,2022-01-08,40882.0,21527936.0
ZAF,2022-01-09,25430.0,21553366.0
ZAF,2022-01-10,17197.0,21570563.0
ZAF,2022-01-11,40487.0,21611050.0
ZAF,2022-01-12,43494.0,21654544.0
ZAF,2022-01-13,41438.0,21695982.0
ZAF,2022-01-14,40318.0,21736300.0
ZAF,2022-01-15,36593.0,21772893.0
ZAF,2022-01-16,24399.0,21797292.0
ZAF,2022-01-17,18171.0,21815463.0
ZAF,2022-01-18,39654.0,21855117.0
ZAF,2022-01-19,40654.0,21895771.0
ZAF,2022-01-20,37484.0,21933255.0
ZAF,2022-01-21,35307.0,21968562.0
ZAF,2022-01-22,33117.0,22001679.0
ZAF,2022-01-23,22567.0,22024246.0
ZAF,2022-01-24,17187.0,22041433.0
ZAF,2022-01-25,36216.0,22077649.0
ZAF,2022-01-26,42686.0,22120335.0
ZAF,2022-01-27,38912.0,22159247.0
ZAF,2022-01-28,35806.0,22195053.0
ZAF,2022-01-29,33189.0,22228242.0
ZAF,2022-01-30,23347.0,22251589.0
ZAF,2022-01-31,16930.0,22268519.0
ZAF,2022-02-01,35067.0,22303586.0
ZAF,2022-02-02,39892.0,22343478.0
ZAF,2022-02-03,30785.0,22374263.0
ZAF,2022-02-04,31110.0,22405373.0
ZAF,2022-02-05,37826.0,22443199.0
ZAF,2022-02-06,21800.0,22464999.0
ZAF,2022-02-07,16067.0,22481066.0
ZAF,2022-02-08,34620.0,22515686.0
ZAF,2022-02-09,39376.0,22555062.0
ZAF,2022-02-10,36113.0,22591175.0
ZAF,2022-02-11,32840.0,22624015.0
ZAF,2022-02-12,32903.0,22656918.0
ZAF,2022-02-13,20405.0,22677323.0
ZAF,2022-02-14,15930.0,22693253.0
ZAF,2022-02-15,30731.0,22723984.0
ZAF,2022-02-16,38133.0,22762117.0
ZAF,2022-02-17,34536.0,22796653.0
ZAF,2022-02-18,33519.0,22830172.0
ZAF,2022-02-19,30419.0,22860591.0
ZAF,2022-02-20,20288.0,22880879.0
ZAF,2022-02-21,15604.0,22896483.0
ZAF,2022-02-22,31774.0,22928257.0
ZAF,2022-02-23,35870.0,22964127.0
ZAF,2022-02-24,30818.0,22994945.0
ZAF,2022-02-25,25056.0,23020001.0
ZAF,2022-02-26,33021.0,23053022.0
ZAF,2022-02-27,18766.0,23071788.0
ZAF,2022-02-28,13669.0,23085457.0
ZAF,2022-03-01,26360.0,23111817.0
ZAF,2022-03-02,26608.0,23138425.0
ZAF,2022-03-03,28302.0,23166727.0
ZAF,2022-03-04,30153.0,23196880.0
ZAF,2022-03-05,29784.0,23226664.0
ZAF,2022-03-06,18709.0,23245373.0
ZAF,2022-03-07,14466.0,23259839.0
ZAF,2022-03-08,26016.0,23285855.0
ZAF,2022-03-09,28667.0,23314522.0
ZAF,2022-03-10,28728.0,23343250.0
ZAF,2022-03-11,22225.0,23365475.0
ZAF,2022-03-12,27027.0,23392502.0
ZAF,2022-03-13,17697.0,23410199.0
ZAF,2022-03-14,14440.0,23424639.0
ZAF,2022-03-15,28320.0,23452959.0
ZAF,2022-03-16,32093.0,23485052.0
ZAF,2022-03-17,,
ZAF,2022-03-18,,23543564.0
ZAF,2022-03-19,25561.0,23569125.0
ZAF,2022-03-20,16436.0,23585561.0
ZAF,2022-03-21,14403.0,23599964.0
ZAF,2022-03-22,19376.0,23619340.0
ZAF,2022-03-23,24453.0,23643793.0
ZAF,2022-03-24,32294.0,23676087.0
ZAF,2022-03-25,24977.0,23701064.0
ZAF,2022-03-26,26449.0,23727513.0
ZAF,2022-03-27,16849.0,23744362.0
ZAF,2022-03-28,12942.0,23757304.0
ZAF,2022-03-29,25936.0,23783240.0
ZAF,2022-03-30,26104.0,23809344.0
ZAF,2022-03-31,29567.0,23838911.0
ZAF,2022-04-01,27832.0,23866743.0
ZAF,2022-04-02,26270.0,23893013.0
ZAF,2022-04-03,16685.0,23909698.0
ZAF,2022-04-04,12697.0,23922395.0
ZAF,2022-04-05,24914.0,23947309.0
ZAF,2022-04-06,23731.0,23971040.0
ZAF,2022-04-07,25340.0,23996380.0
ZAF,2022-04-08,23292.0,24019672.0
ZAF,2022-04-09,24740.0,24044412.0
ZAF,2022-04-10,15739.0,24060151.0
ZAF,2022-04-11,11154.0,24071305.0
ZAF,2022-04-12,23030.0,24094335.0
ZAF,2022-04-13,22079.0,24116414.0
ZAF,2022-04-14,23385.0,24139799.0
ZAF,2022-04-15,21880.0,24161679.0
ZAF,2022-04-16,17447.0,24179126.0
ZAF,2022-04-17,9884.0,24189010.0
ZAF,2022-04-18,9149.0,24198159.0
ZAF,2022-04-19,14835.0,24212994.0
ZAF,2022-04-20,21239.0,24234233.0
ZAF,2022-04-21,27875.0,24262108.0
ZAF,2022-04-22,26065.0,24288173.0
ZAF,2022-04-23,25161.0,24313334.0
ZAF,2022-04-24,19325.0,24332659.0
ZAF,2022-04-25,10144.0,24342803.0
ZAF,2022-04-26,27482.0,24370285.0
ZAF,2022-04-27,30186.0,24400471.0
ZAF,2022-04-28,22710.0,24423181.0
ZAF,2022-04-29,21970.0,24445151.0
ZAF,2022-04-30,30334.0,24475485.0
ZAF,2022-05-01,17473.0,24492958.0
ZAF,2022-05-02,12626.0,24505584.0
ZAF,2022-05-03,21518.0,24527102.0
ZAF,2022-05-04,27310.0,24554412.0
ZAF,2022-05-05,37618.0,24592030.0
ZAF,2022-05-06,34817.0,24626847.0
ZAF,2022-05-07,27424.0,24654271.0
ZAF,2022-05-08,21692.0,24675963.0
ZAF,2022-05-09,17310.0,24693273.0
ZAF,2022-05-10,32756.0,24726029.0
ZAF,2022-05-11,39613.0,24765642.0
ZAF,2022-05-12,38557.0,24804199.0
ZAF,2022-05-13,37115.0,24841314.0
ZAF,2022-05-14,,
ZAF,2022-05-15,,
ZAF,2022-05-16,,
ZAF,2022-05-17,,24927476.0
ZAF,2022-05-18,36152.0,24963628.0
ZAF,2022-05-19,29199.0,24992827.0
ZAF,2022-05-20,32751.0,25025578.0
ZAF,2022-05-21,,
ZAF,2022-05-22,,
ZAF,2022-05-23,,25081137.0
ZAF,2022-05-24,26947.0,25108084.0
ZAF,2022-05-25,30554.0,25138638.0
ZAF,2022-05-26,25500.0,25164138.0
ZAF,2022-05-27,23666.0,25187804.0
ZAF,2022-05-28,,
ZAF,2022-05-29,,
ZAF,2022-05-30,,25242686.0
ZAF,2022-05-31,22236.0,25264922.0
ZAF,2022-06-01,23507.0,25288429.0
ZAF,2022-06-02,25690.0,25314119.0
ZAF,2022-06-03,20716.0,25334835.0
ZAF,2022-06-04,,
ZAF,2022-06-05,,
ZAF,2022-06-06,,25376754.0
ZAF,2022-06-07,23463.0,25400217.0
ZAF,2022-06-08,23814.0,25424031.0
ZAF,2022-06-09,22775.0,25446806.0
ZAF,2022-06-10,20865.0,25467671.0
ZAF,2022-06-11,,
ZAF,2022-06-12,,
ZAF,2022-06-13,,25504687.0
ZAF,2022-06-14,10493.0,25515180.0
ZAF,2022-06-15,22417.0,25537597.0
ZAF,2022-06-16,,
ZAF,2022-06-17,,25576392.0
ZAF,2022-06-18,,
ZAF,2022-06-19,,
ZAF,2022-06-20,,25604409.0
ZAF,2022-06-21,14018.0,25618427.0
ZAF,2022-06-22,19244.0,25637671.0
KOR,2020-02-08,745.0,745.0
KOR,2020-02-09,501.0,1246.0
KOR,2020-02-10,512.0,1758.0
KOR,2020-02-11,1215.0,2973.0
KOR,2020-02-12,1299.0,4272.0
KOR,2020-02-13,887.0,5159.0
KOR,2020-02-14,731.0,5890.0
KOR,2020-02-15,492.0,6382.0
KOR,2020-02-16,427.0,6809.0
KOR,2020-02-17,557.0,7366.0
KOR,2020-02-18,1054.0,8420.0
KOR,2020-02-19,1401.0,9821.0
KOR,2020-02-20,2029.0,11850.0
KOR,2020-02-21,3198.0,15048.0
KOR,2020-02-22,5186.0,20234.0
KOR,2020-02-23,4593.0,24827.0
KOR,2020-02-24,6577.0,31404.0
KOR,2020-02-25,7548.0,38952.0
KOR,2020-02-26,13249.0,52201.0
KOR,2020-02-27,13099.0,65300.0
KOR,2020-02-28,14515.0,79815.0
KOR,2020-02-29,12888.0,92703.0
KOR,2020-03-01,4866.0,97569.0
KOR,2020-03-02,10670.0,108239.0
KOR,2020-03-03,16260.0,124499.0
KOR,2020-03-04,10856.0,135355.0
KOR,2020-03-05,9834.0,145189.0
KOR,2020-03-06,18199.0,163388.0
KOR,2020-03-07,13449.0,176837.0
KOR,2020-03-08,10329.0,187166.0
KOR,2020-03-09,8100.0,195266.0
KOR,2020-03-10,13526.0,208792.0
KOR,2020-03-11,12251.0,221043.0
KOR,2020-03-12,12603.0,233646.0
KOR,2020-03-13,13649.0,247295.0
KOR,2020-03-14,12687.0,259982.0
KOR,2020-03-15,6878.0,266860.0
KOR,2020-03-16,6292.0,273152.0
KOR,2020-03-17,12212.0,285364.0
KOR,2020-03-18,8931.0,294295.0
KOR,2020-03-19,11377.0,305672.0
KOR,2020-03-20,9640.0,315312.0
KOR,2020-03-21,10845.0,326157.0
KOR,2020-03-22,4271.0,330428.0
KOR,2020-03-23,6256.0,336684.0
KOR,2020-03-24,10546.0,347230.0
KOR,2020-03-25,9314.0,356544.0
KOR,2020-03-26,7046.0,363590.0
KOR,2020-03-27,12019.0,375609.0
KOR,2020-03-28,10964.0,386573.0
KOR,2020-03-29,6216.0,392789.0
KOR,2020-03-30,1053.0,393842.0
KOR,2020-03-31,15370.0,409212.0
KOR,2020-04-01,10983.0,420195.0
KOR,2020-04-02,10196.0,430391.0
KOR,2020-04-03,11530.0,441921.0
KOR,2020-04-04,11759.0,453680.0
KOR,2020-04-05,6201.0,459881.0
KOR,2020-04-06,5571.0,465452.0
KOR,2020-04-07,10500.0,475952.0
KOR,2020-04-08,8699.0,484651.0
KOR,2020-04-09,8708.0,493359.0
KOR,2020-04-10,8340.0,501699.0
KOR,2020-04-11,7428.0,509127.0
KOR,2020-04-12,4143.0,513270.0
KOR,2020-04-13,4121.0,517391.0
KOR,2020-04-14,8695.0,526086.0
KOR,2020-04-15,7114.0,533200.0
KOR,2020-04-16,4223.0,537423.0
KOR,2020-04-17,7688.0,545111.0
KOR,2020-04-18,8371.0,553482.0
KOR,2020-04-19,4275.0,557757.0
KOR,2020-04-20,3926.0,561683.0
KOR,2020-04-21,7979.0,569662.0
KOR,2020-04-22,6945.0,576607.0
KOR,2020-04-23,6012.0,582619.0
KOR,2020-04-24,5549.0,588168.0
KOR,2020-04-25,5641.0,593809.0
KOR,2020-04-26,3124.0,596933.0
KOR,2020-04-27,3375.0,600308.0
KOR,2020-04-28,6854.0,607162.0
KOR,2020-04-29,5683.0,612845.0
KOR,2020-04-30,5684.0,618529.0
KOR,2020-05-01,3188.0,621717.0
KOR,2020-05-02,4493.0,626210.0
KOR,2020-05-03,3411.0,629621.0
KOR,2020-05-04,2948.0,632569.0
KOR,2020-05-05,6316.0,638885.0
KOR,2020-05-06,2858.0,641743.0
KOR,2020-05-07,6293.0,648036.0
KOR,2020-05-08,5475.0,653511.0
KOR,2020-05-09,5167.0,658678.0
KOR,2020-05-10,3856.0,662534.0
KOR,2020-05-11,4606.0,667140.0
KOR,2020-05-12,12398.0,679538.0
KOR,2020-05-13,15030.0,694568.0
KOR,2020-05-14,15564.0,710132.0
KOR,2020-05-15,15263.0,725395.0
KOR,2020-05-16,13898.0,739293.0
KOR,2020-05-17,7008.0,746301.0
KOR,2020-05-18,5558.0,751859.0
KOR,2020-05-19,12363.0,764222.0
KOR,2020-05-20,10859.0,775081.0
KOR,2020-05-21,12251.0,787332.0
KOR,2020-05-22,13734.0,801066.0
KOR,2020-05-23,12002.0,813068.0
KOR,2020-05-24,5869.0,818937.0
KOR,2020-05-25,6148.0,825085.0
KOR,2020-05-26,13038.0,838123.0
KOR,2020-05-27,13401.0,851524.0
KOR,2020-05-28,15790.0,867314.0
KOR,2020-05-29,16454.0,883768.0
KOR,2020-05-30,17781.0,901549.0
KOR,2020-05-31,7921.0,909470.0
KOR,2020-06-01,10569.0,920039.0
KOR,2020-06-02,18460.0,938499.0
KOR,2020-06-03,17001.0,955500.0
KOR,2020-06-04,17006.0,972506.0
KOR,2020-06-05,17102.0,989608.0
KOR,2020-06-06,14345.0,1003953.0
KOR,2020-06-07,7464.0,1011417.0
KOR,2020-06-08,5445.0,1016862.0
KOR,2020-06-09,17783.0,1034645.0
KOR,2020-06-10,15975.0,1050620.0
KOR,2020-06-11,14916.0,1065536.0
KOR,2020-06-12,14599.0,1080135.0
KOR,2020-06-13,13217.0,1093352.0
KOR,2020-06-14,5624.0,1098976.0
KOR,2020-06-15,5391.0,1104367.0
KOR,2020-06-16,14048.0,1118415.0
KOR,2020-06-17,13056.0,1131471.0
KOR,2020-06-18,12889.0,1144360.0
KOR,2020-06-19,12351.0,1156711.0
KOR,2020-06-20,12838.0,1169549.0
KOR,2020-06-21,5562.0,1175111.0
KOR,2020-06-22,5603.0,1180714.0
KOR,2020-06-23,13946.0,1194660.0
KOR,2020-06-24,12585.0,1207245.0
KOR,2020-06-25,11881.0,1219126.0
KOR,2020-06-26,11837.0,1230963.0
KOR,2020-06-27,11465.0,1242428.0
KOR,2020-06-28,7915.0,1250343.0
KOR,2020-06-29,8259.0,1258602.0
KOR,2020-06-30,13812.0,1272414.0
KOR,2020-07-01,11465.0,1283879.0
KOR,2020-07-02,10731.0,1294610.0
KOR,2020-07-03,11799.0,1306409.0
KOR,2020-07-04,11762.0,1318171.0
KOR,2020-07-05,6532.0,1324703.0
KOR,2020-07-06,5741.0,1330444.0
KOR,2020-07-07,14398.0,1344842.0
KOR,2020-07-08,13541.0,1358383.0
KOR,2020-07-09,12036.0,1370419.0
KOR,2020-07-10,13119.0,1383538.0
KOR,2020-07-11,12051.0,1395589.0
KOR,2020-07-12,5203.0,1400792.0
KOR,2020-07-13,6168.0,1406960.0
KOR,2020-07-14,12304.0,1419264.0
KOR,2020-07-15,10700.0,1429964.0
KOR,2020-07-16,10032.0,1439996.0
KOR,2020-07-17,9669.0,1449665.0
KOR,2020-07-18,9187.0,1458852.0
KOR,2020-07-19,5095.0,1463947.0
KOR,2020-07-20,4894.0,1468841.0
